,number_of_atoms,charge,multiplicity,dipole,molar_mass,molar_volume,electronic_spatial_extent,E_scf,zero_point_correction,E_thermal_correction,H_thermal_correction,G_thermal_correction,E_zpe,E,H,G,stoichiometry,converged,homo_energy,lumo_energy,electronegativity,hardness,ES_root_dipole,ES_root_molar_volume,ES_root_electronic_spatial_extent,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,VBur_0,VBur_1,VBur_2,VBur_3,VBur_4,VBur_5,VBur_6,VBur_7,Mulliken_charge_0,Mulliken_charge_1,Mulliken_charge_2,Mulliken_charge_3,Mulliken_charge_4,Mulliken_charge_5,Mulliken_charge_6,Mulliken_charge_7,APT_charge_0,APT_charge_1,APT_charge_2,APT_charge_3,APT_charge_4,APT_charge_5,APT_charge_6,APT_charge_7,NPA_charge_0,NPA_charge_1,NPA_charge_2,NPA_charge_3,NPA_charge_4,NPA_charge_5,NPA_charge_6,NPA_charge_7,NPA_core_0,NPA_core_1,NPA_core_2,NPA_core_3,NPA_core_4,NPA_core_5,NPA_core_6,NPA_core_7,NPA_valence_0,NPA_valence_1,NPA_valence_2,NPA_valence_3,NPA_valence_4,NPA_valence_5,NPA_valence_6,NPA_valence_7,NPA_Rydberg_0,NPA_Rydberg_1,NPA_Rydberg_2,NPA_Rydberg_3,NPA_Rydberg_4,NPA_Rydberg_5,NPA_Rydberg_6,NPA_Rydberg_7,NPA_total_0,NPA_total_1,NPA_total_2,NPA_total_3,NPA_total_4,NPA_total_5,NPA_total_6,NPA_total_7,NMR_shift_0,NMR_shift_1,NMR_shift_2,NMR_shift_3,NMR_shift_4,NMR_shift_5,NMR_shift_6,NMR_shift_7,NMR_anisotropy_0,NMR_anisotropy_1,NMR_anisotropy_2,NMR_anisotropy_3,NMR_anisotropy_4,NMR_anisotropy_5,NMR_anisotropy_6,NMR_anisotropy_7,ES_root_Mulliken_charge_0,ES_root_Mulliken_charge_1,ES_root_Mulliken_charge_2,ES_root_Mulliken_charge_3,ES_root_Mulliken_charge_4,ES_root_Mulliken_charge_5,ES_root_Mulliken_charge_6,ES_root_Mulliken_charge_7,ES_root_NPA_charge_0,ES_root_NPA_charge_1,ES_root_NPA_charge_2,ES_root_NPA_charge_3,ES_root_NPA_charge_4,ES_root_NPA_charge_5,ES_root_NPA_charge_6,ES_root_NPA_charge_7,ES_root_NPA_core_0,ES_root_NPA_core_1,ES_root_NPA_core_2,ES_root_NPA_core_3,ES_root_NPA_core_4,ES_root_NPA_core_5,ES_root_NPA_core_6,ES_root_NPA_core_7,ES_root_NPA_valence_0,ES_root_NPA_valence_1,ES_root_NPA_valence_2,ES_root_NPA_valence_3,ES_root_NPA_valence_4,ES_root_NPA_valence_5,ES_root_NPA_valence_6,ES_root_NPA_valence_7,ES_root_NPA_Rydberg_0,ES_root_NPA_Rydberg_1,ES_root_NPA_Rydberg_2,ES_root_NPA_Rydberg_3,ES_root_NPA_Rydberg_4,ES_root_NPA_Rydberg_5,ES_root_NPA_Rydberg_6,ES_root_NPA_Rydberg_7,ES_root_NPA_total_0,ES_root_NPA_total_1,ES_root_NPA_total_2,ES_root_NPA_total_3,ES_root_NPA_total_4,ES_root_NPA_total_5,ES_root_NPA_total_6,ES_root_NPA_total_7,ES_transition_0,ES_transition_1,ES_transition_2,ES_transition_3,ES_transition_4,ES_transition_5,ES_transition_6,ES_transition_7,ES_transition_8,ES_transition_9,ES_osc_strength_0,ES_osc_strength_1,ES_osc_strength_2,ES_osc_strength_3,ES_osc_strength_4,ES_osc_strength_5,ES_osc_strength_6,ES_osc_strength_7,ES_osc_strength_8,ES_osc_strength_9,ES_<S**2>_0,ES_<S**2>_1,ES_<S**2>_2,ES_<S**2>_3,ES_<S**2>_4,ES_<S**2>_5,ES_<S**2>_6,ES_<S**2>_7,ES_<S**2>_8,ES_<S**2>_9,at_0,at_1,at_2,at_3,at_4,at_5,at_6,at_7
COc1ccc2c(c1)ccn2C,23,0,1,1.9537,161.203,1381.404,2303.5794,-517.645809347,0.19074,0.201331,0.202276,0.154359,-517.458971,-517.448379,-517.447435,-517.495351,C10H11NO,1.0,-0.18849,-0.00057,0.09452999999999999,0.09396,1.5436,1254.17,2310.9438,-1.746679,-3.109989,-1.011502,-1.101928,0.373803,1.02734,0.307656,-3.916399,-0.376958,-0.542208,-1.587017,0.855493,-1.584595,-0.345562,0.87839,0.619928,3.9e-05,-1.4e-05,-0.00011,4.6e-05,-0.000283,-0.000332,-4.2e-05,0.000271,0.6120201384518565,0.49661736941472623,0.5152611705475142,0.5753618628067967,0.5308370044052864,0.6664568911264946,0.6286186280679673,0.381686595342983,0.372489,-0.515892,-0.195098,-0.286586,-0.166721,0.296650,0.110978,-0.207082,0.571426,-0.903910,-0.142623,-0.124874,0.082297,0.059603,0.069200,0.550271,0.29994,-0.52726,-0.27322,-0.30823,-0.25508,0.13713,-0.07715,-0.31410,1.99881,1.99975,1.99906,1.99896,1.99902,1.99899,1.99904,1.99944,3.67937,6.51587,4.25972,4.29816,4.24384,3.84608,4.06262,4.30054,0.02189,0.01165,0.01444,0.01111,0.01223,0.01780,0.01550,0.01413,5.70006,8.52726,6.27322,6.30823,6.25508,5.86287,6.07715,6.31410,43.5394,245.7596,82.3624,94.9504,85.9435,66.7145,66.1279,137.4911,117.6826,64.0359,127.6957,126.9741,141.011,127.4275,152.8117,64.7945,0.372445,-0.467513,-0.117365,-0.171346,-0.091805,0.298940,0.101454,0.276911,0.35150,-0.45681,-0.36107,-0.32763,-0.32518,0.15994,-0.10020,-0.32250,1.99880,1.99975,1.99909,1.99898,1.99903,1.99900,1.99905,1.99943,3.62703,6.44535,4.34271,4.31346,4.30857,3.82160,4.08389,4.30879,0.02267,0.01170,0.01927,0.01519,0.01758,0.01946,0.01726,0.01428,5.64850,8.45681,6.36107,6.32763,6.32518,5.84006,6.10020,6.32250,273.32,254.32,203.07,201.81,190.5,184.51,182.94,178.23,176.23,170.79,0.0518,0.1006,0.1377,0.6002,0.0703,0.3092,0.002,0.0002,0.0721,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1cccc2c1cccc2,22,0,1,1.4302,158.1994,1358.461,1912.0907,-500.402161292,0.180767,0.190153,0.191097,0.146169,-500.234923,-500.225536,-500.224592,-500.26952,C11H10O,1.0,-0.19766,-0.02619,0.111925,0.085735,4.1748,1608.704,2013.0145,-1.186616,-1.930515,-1.714791,0.232605,-0.850439,0.514184,1.087609,-3.343474,-0.092926,-1.237796,1.183358,-0.295734,2.306476,2.153851,0.851839,-1.121219,-0.0001,-5.2e-05,-7.6e-05,-6.6e-05,-3.7e-05,-1.3e-05,2.4e-05,0.000171,0.6440371302706105,0.5335116425424795,0.5569540591567024,0.6727501573316551,0.49150409062303335,0.5235997482693517,0.6499370673379484,0.38499056010069227,0.325110,-0.508198,-0.210482,0.057596,-0.141646,-0.191551,0.136836,-0.214101,0.589609,-0.877221,-0.186053,-0.079050,0.089800,-0.127623,0.066025,0.580640,0.34841,-0.52451,-0.33124,-0.08963,-0.21650,-0.23655,-0.04883,-0.31441,1.99876,1.99974,1.99902,1.99896,1.99911,1.99905,1.99902,1.99943,3.63111,6.51329,4.32014,4.07654,4.20307,4.22461,4.03571,4.30098,0.02172,0.01148,0.01208,0.01413,0.01432,0.01290,0.01409,0.01400,5.65159,8.52451,6.33124,6.08963,6.21650,6.23655,6.04883,6.31441,41.7758,239.2619,91.6899,70.7379,70.1673,75.2822,62.4534,137.102,119.2138,99.5104,135.2459,175.1299,158.5023,133.8741,195.4771,65.9136,0.309016,-0.461246,-0.046702,0.083175,-0.006822,-0.030362,0.140724,0.288612,0.36484,-0.46084,-0.29244,-0.07410,-0.23391,-0.15381,-0.06022,-0.32332,1.99874,1.99974,1.99904,1.99898,1.99913,1.99904,1.99904,1.99943,3.61391,6.44905,4.28014,4.05972,4.21889,4.13999,4.04581,4.30962,0.02250,0.01204,0.01326,0.01540,0.01589,0.01478,0.01537,0.01427,5.63516,8.46084,6.29244,6.07410,6.23391,6.15381,6.06022,6.32332,291.37,278.67,222.4,215.22,199.43,197.55,195.23,180.01,175.51,175.2,0.0897,0.0171,0.0181,0.487,0.2043,0.2517,0.3583,0.0001,0.0041,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
CC([Si](Oc1ccc2c(c1)cccc2)(C)C)C,37,0,1,1.1053,244.4079,2030.489,6570.247,-948.439118857,0.311318,0.329025,0.32997,0.265955,-948.136048,-948.118341,-948.117397,-948.181411,C15H20OSi,1.0,-0.19991,-0.0309,0.11540500000000001,0.084505,3.1627,2175.524,6445.0913,-0.322607,0.982838,-0.712133,-1.289696,-2.04465,-3.061602,-2.667694,2.466854,0.012939,0.393105,-1.338075,0.991831,-1.671013,-0.689121,0.673003,-0.416545,-0.068607,-0.159967,0.144755,-0.191887,0.226793,0.103378,-0.110207,-0.073507,0.631529263687854,0.6426998112020138,0.5828351164254248,0.5475928256765261,0.5235210824417873,0.6484424166142227,0.6484424166142227,0.770689112649465,0.400595,-0.631954,-0.193715,-0.265727,-0.206147,0.140411,0.140207,0.910024,0.867460,-1.491807,-0.160776,-0.238527,0.090420,-0.111986,0.120392,1.932134,0.33865,-0.87271,-0.28612,-0.25887,-0.19362,-0.07527,-0.04598,2.05794,1.99878,1.99974,1.99903,1.99898,1.99907,1.99901,1.99902,9.99766,3.64116,6.86136,4.27506,4.24679,4.18121,4.06251,4.03294,1.89704,0.02141,0.01160,0.01203,0.01310,0.01334,0.01375,0.01402,0.04736,5.66135,8.87271,6.28612,6.25887,6.19362,6.07527,6.04598,11.94206,42.6119,216.005,77.6404,79.6111,66.548,68.2134,61.7539,389.7856,117.9498,84.3117,129.621,111.0148,141.4639,192.3201,195.4058,29.985,0.414373,-0.595496,-0.098846,-0.118392,-0.093907,0.154947,0.140251,0.910040,0.39514,-0.81115,-0.37224,-0.23062,-0.21027,-0.04858,-0.05837,2.05371,1.99878,1.99975,1.99905,1.99899,1.99907,1.99902,1.99903,9.99765,3.58394,6.79967,4.35790,4.21603,4.19508,4.03451,4.04412,1.90261,0.02214,0.01174,0.01529,0.01560,0.01611,0.01505,0.01522,0.04603,5.60486,8.81115,6.37224,6.23062,6.21027,6.04858,6.05837,11.94629,299.57,273.54,221.73,213.43,209.2,206.71,199.08,191.35,190.92,186.26,0.0466,0.0115,0.4356,0.8349,0.2222,0.0004,0.2031,0.001,0.101,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,Si
COc1ccc2c(c1)c1ccccc1n2C,29,0,1,0.9626,211.2628,2067.622,3923.6236,-671.297067909,0.237866,0.251083,0.252027,0.198124,-671.064703,-671.051487,-671.050542,-671.104446,C14H13NO,1.0,-0.18411,-0.02301,0.10356,0.08055,1.7483,1964.241,3931.8101,-2.666784,-3.975256,-2.486862,-1.566687,-1.219211,-0.112942,-0.279726,-4.231276,0.071575,-0.340477,1.471579,-0.784466,2.037711,1.181014,-0.224495,-1.732458,-3.9e-05,0.005418,0.00397,-0.005503,-0.000639,-0.013511,-0.009002,0.008146,0.6143801132787917,0.4944147262429201,0.5170704845814978,0.5882630585273757,0.5339836375078666,0.6693675267463813,0.6541063561988673,0.3828665827564506,0.369693,-0.516117,-0.184368,-0.275024,-0.181434,0.318241,0.059304,-0.208727,0.546871,-0.928019,-0.109535,-0.099205,0.050514,0.177925,0.042546,0.535315,0.29762,-0.52602,-0.25927,-0.29338,-0.26098,0.16254,-0.06617,-0.31491,1.99880,1.99975,1.99906,1.99897,1.99902,1.99899,1.99900,1.99944,3.68165,6.51460,4.24595,4.28353,4.24970,3.82078,4.05191,4.30135,0.02193,0.01167,0.01426,0.01089,0.01226,0.01768,0.01526,0.01413,5.70238,8.52602,6.25927,6.29338,6.26098,5.83746,6.06617,6.31491,44.0077,245.1848,79.1593,94.4168,86.597,61.717,71.7177,137.2269,115.6655,63.8793,133.1717,134.6422,139.947,122.6377,143.4202,65.2099,0.380294,-0.482390,-0.088358,-0.151687,-0.061641,0.311971,0.062757,0.279284,0.35784,-0.47685,-0.33774,-0.32777,-0.27078,0.16634,-0.05849,-0.32136,1.99880,1.99975,1.99907,1.99897,1.99903,1.99897,1.99901,1.99943,3.62106,6.46544,4.32131,4.31485,4.25699,3.81613,4.04265,4.30773,0.02230,0.01166,0.01735,0.01395,0.01476,0.01856,0.01683,0.01420,5.64216,8.47685,6.33774,6.32777,6.27078,5.83366,6.05849,6.32136,324.65,279.95,245.95,236.63,230.23,217.94,210.55,200.62,198.08,196.92,0.0434,0.0908,0.4368,0.0491,0.0785,0.2674,0.4193,0.0584,0.0674,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
COc1ccc2c(c1)ccc(c2)N1CCCCC1,37,0,1,1.7187,241.3322,2061.012,6461.2564,-751.110080065,0.320118,0.335489,0.336434,0.276475,-750.797136,-750.781764,-750.78082,-750.840778,C16H19NO,1.0,-0.16829,-0.02592,0.097105,0.071185,5.3667,1986.517,6637.9892,3.791382,5.076123,3.436278,2.810869,2.117961,1.084599,1.454758,6.115972,0.175485,0.591687,-1.170553,1.149101,-1.506176,-0.533847,0.822841,-0.369003,0.156739,0.393759,-0.121151,0.198303,-0.345316,-0.307314,-0.032232,0.355769,0.6094241661422278,0.49315607300188796,0.5545154185022027,0.5476714915040907,0.5252517306482064,0.6485997482693517,0.6467117684078036,0.38294524858401513,0.373424,-0.514091,-0.192919,-0.262212,-0.212639,0.152030,0.146084,-0.211230,0.629651,-1.037041,-0.119742,-0.117623,0.045358,0.063554,-0.046350,0.637495,0.30412,-0.52483,-0.30268,-0.25421,-0.19996,-0.05814,-0.06503,-0.31553,1.99878,1.99975,1.99903,1.99899,1.99907,1.99902,1.99901,1.99943,3.67513,6.51339,4.29165,4.24185,4.18744,4.04488,4.05199,4.30201,0.02197,0.01169,0.01200,0.01337,0.01345,0.01425,0.01402,0.01408,5.69588,8.52483,6.30268,6.25421,6.19996,6.05814,6.06503,6.31553,43.6351,245.7208,84.2996,82.4874,68.5297,66.3378,68.4728,137.4745,117.6896,63.5375,144.6179,112.7416,137.6001,188.8885,185.6933,64.8766,0.386161,-0.497823,-0.115187,-0.176391,-0.134438,0.153868,0.162640,0.259633,0.35356,-0.49877,-0.37495,-0.31670,-0.24452,-0.06256,-0.03454,-0.31586,1.99877,1.99975,1.99903,1.99899,1.99908,1.99902,1.99902,1.99943,3.62514,6.48744,4.36146,4.30191,4.22962,4.04830,4.02043,4.30250,0.02253,0.01158,0.01446,0.01580,0.01582,0.01524,0.01509,0.01393,5.64644,8.49877,6.37495,6.31670,6.24452,6.06256,6.03454,6.31586,363.42,282.81,258.93,241.1,237.04,209.97,203.01,200.51,197.08,189.22,0.0707,0.0725,0.104,0.142,0.9016,0.2833,0.2384,0.0088,0.0426,0.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
C[Si](C(C)(C)C)(Oc1ccc2c(c1)cccc2)C,40,0,1,0.787,258.4347,2286.048,6961.0331,-987.746643243,0.339157,0.358319,0.359263,0.291679,-987.420924,-987.401763,-987.400819,-987.468402,C16H22OSi,1.0,-0.20235,-0.03034,0.116345,0.086005,2.9189,2488.609,6792.8045,0.482706,-0.879607,1.095793,1.269097,2.46303,3.303064,2.686501,-2.046819,0.625297,0.619964,1.90891,-0.510356,2.028327,0.881233,-0.411983,-0.610845,0.001757,0.002807,0.000194,0.002386,-0.000755,-0.000211,0.001413,-0.002468,0.6330239144115796,0.6717275015733165,0.5131371932032724,0.618156073001888,0.5252517306482064,0.6493077407174324,0.6500157331655129,0.8001101321585903,0.390054,-0.638018,-0.171171,-0.279000,-0.200002,0.135868,0.138168,0.930894,0.888857,-1.449195,-0.157822,-0.244604,0.087670,-0.112244,0.120863,1.817148,0.34191,-0.87745,-0.26167,-0.28576,-0.19687,-0.07437,-0.04241,2.08912,1.99878,1.99974,1.99903,1.99898,1.99906,1.99901,1.99902,9.99756,3.63766,6.86568,4.24866,4.27600,4.18497,4.06164,4.02898,1.86573,0.02165,0.01202,0.01398,0.01078,0.01284,0.01373,0.01441,0.04759,5.65809,8.87745,6.26167,6.28576,6.19687,6.07437,6.04241,11.91088,41.9699,217.0318,74.0604,83.2605,65.9452,68.0282,62.0897,384.9667,118.2219,86.0019,132.7864,105.1088,142.6894,192.2617,193.3521,30.0796,0.400819,-0.596224,-0.074321,-0.129938,-0.089725,0.151062,0.137589,0.922612,0.39456,-0.81228,-0.34194,-0.25995,-0.21789,-0.04540,-0.05256,2.07846,1.99878,1.99975,1.99905,1.99899,1.99907,1.99902,1.99904,9.99756,3.58432,6.80011,4.32589,4.24760,4.20348,4.03134,4.03779,1.87705,0.02234,0.01241,0.01700,0.01336,0.01535,0.01503,0.01573,0.04693,5.60544,8.81228,6.34194,6.25995,6.21789,6.04540,6.05256,11.92154,295.41,272.61,219.97,213.48,210.57,209.77,199.39,191.03,190.52,186.82,0.0382,0.0106,0.4909,0.779,0.0004,0.1109,0.1571,0.1633,0.0002,0.0193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,Si
C[Si](Oc1ccc2c(c1)cccc2)(C)C,31,0,1,0.8428,216.3543,1848.084,4598.3151,-869.821666966,0.253963,0.269837,0.270781,0.20993,-869.57379,-869.557916,-869.556972,-869.617823,C13H16OSi,1.0,-0.20207,-0.02997,0.11602,0.08605,3.0106,1576.307,4591.1025,0.322864,1.680305,-0.398465,-0.362253,-1.770596,-2.508054,-1.782336,2.932215,0.798318,0.910367,2.023839,-0.401293,2.023986,0.808349,-0.426455,-0.223867,-0.069801,-0.106115,-0.041742,-0.066005,-0.008046,-0.000478,-0.030673,0.017131,0.6327879169288861,0.6149307740717432,0.5142385147891756,0.617369414726243,0.5239144115796098,0.6489930774071743,0.6495437382001259,0.723882945248584,0.391108,-0.627202,-0.170256,-0.280166,-0.199893,0.135703,0.138939,0.894892,0.847858,-1.417328,-0.148702,-0.232795,0.082534,-0.109051,0.113827,1.873038,0.34082,-0.86575,-0.26174,-0.28810,-0.19712,-0.07437,-0.04249,2.01919,1.99878,1.99975,1.99903,1.99898,1.99906,1.99901,1.99902,9.99784,3.63887,6.85417,4.24872,4.27814,4.18522,4.06164,4.02909,1.93681,0.02152,0.01182,0.01400,0.01098,0.01284,0.01373,0.01437,0.04616,5.65918,8.86575,6.26174,6.28810,6.19712,6.07437,6.04249,11.98081,42.1778,212.3954,73.9784,83.1864,65.9125,68.0621,62.1764,393.7277,118.8632,84.0995,133.519,104.9723,142.9377,192.4563,193.5924,30.4635,0.401981,-0.585498,-0.071401,-0.131416,-0.089248,0.150789,0.138375,0.888607,0.39345,-0.80122,-0.34194,-0.26199,-0.21745,-0.04560,-0.05263,2.00830,1.99879,1.99976,1.99905,1.99899,1.99907,1.99902,1.99903,9.99784,3.58557,6.78926,4.32589,4.24937,4.20306,4.03154,4.03790,1.94853,0.02219,0.01220,0.01700,0.01363,0.01533,0.01504,0.01570,0.04533,5.60655,8.80122,6.34194,6.26199,6.21745,6.04560,6.05263,11.99170,295.2,272.58,219.74,213.13,209.6,199.34,194.16,190.77,187.6,186.69,0.0387,0.0109,0.419,0.7619,0.114,0.1544,0.014,0.1447,0.0006,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,Si
C[Si](c1ccccc1)(Oc1ccc2c(c1)cccc2)C,38,0,1,0.8191,278.4251,2441.991,7292.0476,-1061.55491628,0.308145,0.327025,0.32797,0.258562,-1061.253388,-1061.234507,-1061.233563,-1061.302971,C18H18OSi,1.0,-0.20263,-0.03016,0.116395,0.086235,2.4121,2381.695,7047.7426,-0.777907,0.492065,-1.826607,-1.068056,-3.133759,-3.472639,-2.413375,1.875714,-1.191482,-1.681979,-2.038299,0.059159,-1.624333,-0.348047,0.507003,-1.417862,-0.44958,-0.580246,-0.899838,0.058689,-0.82393,-0.297376,0.150047,0.355423,0.652218376337319,0.6398678414096917,0.5154185022026432,0.6266519823788547,0.5233637507866583,0.6486784140969163,0.6493077407174324,0.7527533039647577,0.380526,-0.641725,-0.168022,-0.280868,-0.201352,0.138378,0.135101,0.827883,0.815952,-1.416139,-0.140383,-0.214663,0.071173,-0.102644,0.106923,1.979263,0.33248,-0.87157,-0.26287,-0.28506,-0.19767,-0.07341,-0.04374,2.03883,1.99877,1.99976,1.99902,1.99897,1.99906,1.99901,1.99902,9.99763,3.64717,6.86043,4.24981,4.27468,4.18577,4.06069,4.03036,1.91673,0.02158,0.01139,0.01404,0.01140,0.01283,0.01372,0.01436,0.04681,5.66752,8.87157,6.26287,6.28506,6.19767,6.07341,6.04374,11.96117,42.4312,222.0514,73.949,80.9652,66.0625,67.8133,62.3766,394.1563,118.3322,72.5119,133.8153,112.9693,142.8491,193.2224,193.7567,46.5722,0.394063,-0.603702,-0.067016,-0.110149,-0.089728,0.152764,0.134234,0.820583,0.39103,-0.81294,-0.34135,-0.26279,-0.21573,-0.04819,-0.05420,2.02777,1.99877,1.99976,1.99904,1.99898,1.99907,1.99902,1.99904,9.99762,3.58790,6.80150,4.32524,4.24958,4.20128,4.03415,4.03950,1.92812,0.02230,0.01169,0.01706,0.01423,0.01538,0.01501,0.01567,0.04648,5.60897,8.81294,6.34135,6.26279,6.21573,6.04819,6.05420,11.97223,293.95,273.79,270.66,250.4,235.55,231.85,226.25,223.03,220.41,218.9,0.0379,0.0081,0.0037,0.0056,0.0056,0.0018,0.0085,0.0028,0.1545,0.2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,Si
C=CC[Si](Oc1ccc2c(c1)cccc2)(C)C,35,0,1,0.7865,242.3921,1967.416,5759.1214,-947.210407758,0.287775,0.305771,0.306716,0.239877,-946.929312,-946.911315,-946.910371,-946.97721,C15H18OSi,1.0,-0.20412,-0.03181,0.117965,0.086155,2.8164,1996.348,5641.3142,-0.090233,1.248354,-0.822648,-0.746648,-2.177534,-2.885676,-2.148908,2.518793,-0.880129,-1.126868,-1.681571,0.071932,-1.515447,-0.544896,0.262063,-0.411568,-0.283954,-0.219993,-1.202882,0.471876,-1.345295,-0.584718,0.341687,0.63836,0.6441157960981749,0.6338105726872246,0.5129798615481435,0.6220893643801133,0.5226557583385777,0.650330396475771,0.6510383889238515,0.7444933920704846,0.387716,-0.628328,-0.170749,-0.281834,-0.199733,0.135811,0.138611,0.907033,0.852560,-1.423608,-0.150246,-0.239637,0.084526,-0.107859,0.117104,1.887535,0.33853,-0.86851,-0.26155,-0.28917,-0.19635,-0.07412,-0.04241,2.04238,1.99878,1.99975,1.99903,1.99898,1.99906,1.99901,1.99902,9.99772,3.64108,6.85676,4.24848,4.27918,4.18445,4.06140,4.02898,1.91342,0.02161,0.01200,0.01404,0.01101,0.01284,0.01372,0.01441,0.04648,5.66147,8.86851,6.26155,6.28917,6.19635,6.07412,6.04241,11.95762,42.34,215.763,74.0712,83.6555,65.7571,67.9813,62.0988,392.3674,118.4588,78.8031,133.7069,104.2806,143.3055,192.798,193.4625,31.8358,0.397892,-0.587248,-0.070717,-0.136025,-0.089889,0.150940,0.138060,0.900399,0.39010,-0.80464,-0.34122,-0.26618,-0.21913,-0.04551,-0.05210,2.03109,1.99878,1.99976,1.99905,1.99899,1.99907,1.99902,1.99903,9.99772,3.58881,6.79251,4.32514,4.25348,4.20470,4.03146,4.03733,1.92547,0.02231,0.01237,0.01703,0.01372,0.01535,0.01503,0.01574,0.04572,5.60990,8.80464,6.34122,6.26618,6.21913,6.04551,6.05210,11.96891,294.9,272.64,241.23,220.85,219.33,213.94,209.63,203.75,199.36,197.14,0.0373,0.0115,0.0181,0.007,0.4634,0.5674,0.2614,0.0779,0.1529,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,Si
CC(=O)Oc1ccc2c(c1)ccc(c2)C(=O)C,29,0,1,3.3978,228.247,2015.926,5765.4723,-766.407346707,0.227039,0.242206,0.24315,0.182667,-766.189939,-766.174772,-766.173828,-766.234311,C14H12O3,1.0,-0.22266,-0.0632,0.14293,0.07973,2.3485,2228.128,5858.6104,-2.119694,-3.511341,-1.550272,-1.328389,-0.187802,0.673925,0.085435,-4.331153,0.534184,0.568334,1.834876,-0.594362,1.989653,0.857278,-0.449074,-0.526439,0.000104,0.000202,3e-06,0.000165,-5.1e-05,-1e-06,0.000111,-0.000122,0.6135147891755821,0.552863436123348,0.5157331655129012,0.593140339836375,0.5235997482693517,0.6491504090623034,0.650959723096287,0.525173064820642,0.337088,-0.510941,-0.179082,-0.243728,-0.186807,0.148884,0.138568,0.600716,0.717137,-1.191039,-0.137964,-0.241170,0.056937,-0.114241,0.137225,1.300691,0.30632,-0.53977,-0.25773,-0.26413,-0.18798,-0.07215,-0.03321,0.83628,1.99873,1.99969,1.99903,1.99897,1.99906,1.99901,1.99902,1.99945,3.67405,6.52890,4.24455,4.25239,4.17593,4.05942,4.02014,3.12212,0.02089,0.01119,0.01414,0.01276,0.01300,0.01372,0.01404,0.04215,5.69368,8.53977,6.25773,6.26413,6.18798,6.07215,6.03321,5.16372,43.0713,106.4158,76.1783,78.5372,64.0873,66.5693,59.9938,29.4275,107.8561,179.3015,135.3913,130.9504,148.4254,192.3132,196.8549,76.08,0.321523,-0.512746,-0.040717,-0.067017,-0.072867,0.155901,0.125486,0.597332,0.27883,-0.54026,-0.25188,-0.26683,-0.21515,-0.05813,-0.05425,0.83062,1.99873,1.99969,1.99904,1.99898,1.99906,1.99902,1.99902,1.99945,3.70144,6.52939,4.23876,4.25505,4.20294,4.04478,4.04097,3.12759,0.02099,0.01118,0.01408,0.01279,0.01316,0.01432,0.01427,0.04234,5.72117,8.54026,6.25188,6.26683,6.21515,6.05813,6.05425,5.16938,338.43,317.02,295.82,252.63,244.99,240.04,239.65,227.72,221.89,212.68,0.0,0.0953,0.0718,0.0,0.7167,0.0003,0.0753,0.3712,0.0039,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
